date1,hour1,price,output
29.04.2018,10,11.05,48.416000000000004
29.04.2018,11,16.92,45.166000000000004
29.04.2018,12,22.45,35.948
29.04.2018,13,12.84,25.971
29.04.2018,14,7.59,25.378
29.04.2018,15,5.09,22.930999999999997
29.04.2018,16,5.0,16.098
29.04.2018,17,6.37,13.652999999999999
29.04.2018,18,8.0,11.276
29.04.2018,19,14.0,11.520999999999999
29.04.2018,20,14.86,16.067
29.04.2018,21,22.35,22.67
29.04.2018,22,21.55,24.184
29.04.2018,23,15.88,19.845
30.04.2018,0,17.66,15.696
30.04.2018,1,9.13,11.379000000000001
30.04.2018,2,8.12,8.525
30.04.2018,3,3.34,6.837999999999999
30.04.2018,4,6.17,6.446000000000001
30.04.2018,5,8.59,6.553999999999999
30.04.2018,6,10.83,7.784
30.04.2018,7,22.98,8.897
30.04.2018,8,26.03,11.475999999999999
30.04.2018,9,19.11,13.212
30.04.2018,10,16.55,12.31
30.04.2018,11,16.69,10.959000000000001
30.04.2018,12,9.94,10.288
30.04.2018,13,10.26,9.812999999999999
30.04.2018,14,8.19,8.772
30.04.2018,15,8.25,7.809
30.04.2018,16,8.07,6.813
30.04.2018,17,16.34,5.652
30.04.2018,18,28.09,4.188
30.04.2018,19,33.81,3.929
30.04.2018,20,34.43,4.761
30.04.2018,21,32.64,5.8629999999999995
30.04.2018,22,31.44,6.207000000000001
30.04.2018,23,26.36,5.8
01.05.2018,0,16.88,5.957999999999999
01.05.2018,1,12.74,6.497999999999999
01.05.2018,2,10.22,6.871
01.05.2018,3,2.53,7.682
01.05.2018,4,1.59,6.409
01.05.2018,5,3.27,4.704
01.05.2018,6,2.48,4.581
01.05.2018,7,3.67,5.7589999999999995
01.05.2018,8,13.14,7.558
01.05.2018,9,14.97,9.532
01.05.2018,10,11.22,11.277000000000001
01.05.2018,11,11.0,10.502
01.05.2018,12,10.24,8.661
01.05.2018,13,5.83,7.22
01.05.2018,14,-4.05,6.891
01.05.2018,15,-7.17,7.336
01.05.2018,16,0.97,8.386000000000001
01.05.2018,17,3.94,9.799
01.05.2018,18,15.4,9.062000000000001
01.05.2018,19,26.08,9.022
01.05.2018,20,31.35,9.988999999999999
01.05.2018,21,33.77,9.937999999999999
01.05.2018,22,33.59,9.282
01.05.2018,23,29.59,9.497
02.05.2018,0,33.74,9.556000000000001
02.05.2018,1,29.25,9.107000000000001
02.05.2018,2,28.18,8.339
02.05.2018,3,27.68,7.162000000000001
02.05.2018,4,26.3,6.066
02.05.2018,5,29.55,5.893
02.05.2018,6,44.68,6.148
02.05.2018,7,48.32,4.295
02.05.2018,8,50.23,6.513
02.05.2018,9,51.73,6.7989999999999995
02.05.2018,10,44.98,6.492000000000001
02.05.2018,11,40.9,6.6370000000000005
02.05.2018,12,38.1,8.03
02.05.2018,13,37.62,10.782
02.05.2018,14,36.88,14.365
02.05.2018,15,37.37,17.977999999999998
02.05.2018,16,38.93,21.373
02.05.2018,17,44.53,23.551
02.05.2018,18,47.0,22.369
02.05.2018,19,48.18,23.997
02.05.2018,20,48.23,27.359
02.05.2018,21,46.14,28.486
02.05.2018,22,46.16,26.808000000000003
02.05.2018,23,42.92,25.191999999999997
03.05.2018,0,35.95,23.029
03.05.2018,1,32.12,21.259
03.05.2018,2,29.77,19.697
03.05.2018,3,28.01,18.340999999999998
03.05.2018,4,25.65,18.368
03.05.2018,5,29.01,19.250999999999998
03.05.2018,6,40.56,18.561
03.05.2018,7,49.91,20.926
03.05.2018,8,56.73,35.995
03.05.2018,9,52.46,44.836000000000006
03.05.2018,10,49.74,47.368
03.05.2018,11,48.77,47.519
03.05.2018,12,40.09,47.843999999999994
03.05.2018,13,37.61,48.446999999999996
03.05.2018,14,37.32,48.458
03.05.2018,15,36.69,48.341
03.05.2018,16,36.49,45.945
03.05.2018,17,39.68,40.45
03.05.2018,18,37.02,34.181
03.05.2018,19,40.0,33.897
03.05.2018,20,41.51,35.075
03.05.2018,21,45.99,33.865
03.05.2018,22,46.7,35.946
03.05.2018,23,41.26,37.75
04.05.2018,0,36.61,39.054
04.05.2018,1,34.65,39.425
04.05.2018,2,30.34,37.835
04.05.2018,3,28.48,37.481
04.05.2018,4,27.52,35.742
04.05.2018,5,33.59,34.369
04.05.2018,6,36.07,29.543000000000003
04.05.2018,7,47.51,25.194000000000003
04.05.2018,8,50.64,27.357
04.05.2018,9,49.69,28.721
04.05.2018,10,45.56,30.768
04.05.2018,11,42.56,28.147
04.05.2018,12,39.3,23.156999999999996
04.05.2018,13,36.72,20.002
04.05.2018,14,36.49,19.377
04.05.2018,15,34.94,20.035
04.05.2018,16,24.1,20.209
04.05.2018,17,25.85,18.261
04.05.2018,18,34.21,16.096
04.05.2018,19,39.17,17.974
04.05.2018,20,32.05,20.756
04.05.2018,21,28.73,20.47
04.05.2018,22,40.09,18.055999999999997
04.05.2018,23,39.24,15.294
05.05.2018,0,33.59,12.035
05.05.2018,1,28.63,9.648
05.05.2018,2,27.54,8.189
05.05.2018,3,24.87,6.955
05.05.2018,4,22.92,5.871
05.05.2018,5,25.64,5.069
05.05.2018,6,26.55,3.8480000000000003
05.05.2018,7,28.78,2.188
05.05.2018,8,34.95,1.2670000000000001
05.05.2018,9,31.96,0.77
05.05.2018,10,24.65,0.687
05.05.2018,11,22.68,0.488
05.05.2018,12,21.62,0.27899999999999997
05.05.2018,13,19.34,0.429
05.05.2018,14,17.87,0.698
05.05.2018,15,17.75,0.92
05.05.2018,16,18.16,1.163
05.05.2018,17,23.31,1.646
05.05.2018,18,29.45,3.193
05.05.2018,19,31.8,6.159
05.05.2018,20,36.7,8.197000000000001
05.05.2018,21,37.95,8.374
05.05.2018,22,40.41,7.971
05.05.2018,23,43.61,7.024
06.05.2018,0,32.36,5.904
06.05.2018,1,21.88,5.579
06.05.2018,2,25.57,5.659
06.05.2018,3,23.91,6.112
06.05.2018,4,21.67,6.425
06.05.2018,5,18.13,6.534
06.05.2018,6,16.0,5.645
06.05.2018,7,13.69,3.6689999999999996
06.05.2018,8,16.12,3.7030000000000003
06.05.2018,9,18.38,3.1060000000000003
06.05.2018,10,16.87,1.6780000000000002
06.05.2018,11,17.95,0.902
06.05.2018,12,21.3,0.569
06.05.2018,13,16.36,0.42
06.05.2018,14,10.33,0.391
06.05.2018,15,5.0,0.608
06.05.2018,16,8.53,1.166
06.05.2018,17,20.13,1.605
06.05.2018,18,25.41,2.342
06.05.2018,19,30.98,3.864
06.05.2018,20,31.49,5.056
06.05.2018,21,30.07,5.4
06.05.2018,22,30.5,5.643
06.05.2018,23,34.57,6.125
07.05.2018,0,35.89,5.922000000000001
07.05.2018,1,28.67,5.117
07.05.2018,2,28.0,4.633
07.05.2018,3,22.74,4.498
07.05.2018,4,21.18,4.197
07.05.2018,5,26.7,3.673
07.05.2018,6,41.51,2.72
07.05.2018,7,47.74,1.264
07.05.2018,8,47.72,0.624
07.05.2018,9,45.66,0.139
07.05.2018,10,42.21,0.262
07.05.2018,11,43.72,0.57
07.05.2018,12,39.67,1.113
07.05.2018,13,40.1,1.635
07.05.2018,14,37.1,2.326
07.05.2018,15,35.66,3.5989999999999998
07.05.2018,16,37.77,5.372000000000001
07.05.2018,17,42.7,6.59
07.05.2018,18,44.12,7.559
07.05.2018,19,56.95,8.127
07.05.2018,20,48.81,7.337000000000001
07.05.2018,21,48.35,5.257000000000001
07.05.2018,22,52.82,3.715
07.05.2018,23,42.05,4.982
08.05.2018,0,32.67,8.179
08.05.2018,1,28.92,10.472000000000001
08.05.2018,2,24.7,13.342
08.05.2018,3,24.5,12.347000000000001
08.05.2018,4,22.16,8.886000000000001
08.05.2018,5,23.9,5.246
08.05.2018,6,34.91,2.31
08.05.2018,7,30.18,0.643
08.05.2018,8,30.24,1.455
08.05.2018,9,29.45,3.819
08.05.2018,10,28.59,6.316
08.05.2018,11,31.79,8.009
08.05.2018,12,30.9,9.242
08.05.2018,13,31.02,10.46
08.05.2018,14,27.06,12.13
08.05.2018,15,27.8,13.847999999999999
08.05.2018,16,30.64,16.295
08.05.2018,17,25.04,19.168
08.05.2018,18,31.5,17.898
08.05.2018,19,34.26,20.002
08.05.2018,20,34.26,23.226999999999997
08.05.2018,21,35.49,22.176
08.05.2018,22,45.68,24.708000000000002
08.05.2018,23,31.52,24.805999999999997
09.05.2018,0,31.36,26.573
09.05.2018,1,30.08,26.691999999999997
09.05.2018,2,26.65,24.756
09.05.2018,3,22.09,22.171999999999997
09.05.2018,4,22.75,19.164
09.05.2018,5,24.87,15.645999999999999
09.05.2018,6,36.04,13.46
09.05.2018,7,40.01,13.182
09.05.2018,8,48.81,14.833
09.05.2018,9,51.94,15.654000000000002
09.05.2018,10,41.65,16.107
09.05.2018,11,38.05,16.893
09.05.2018,12,35.58,17.430999999999997
09.05.2018,13,36.77,17.977999999999998
09.05.2018,14,36.14,18.707
09.05.2018,15,34.34,20.588
09.05.2018,16,36.97,21.753
09.05.2018,17,41.56,22.052
09.05.2018,18,45.76,20.002
09.05.2018,19,52.87,20.407
09.05.2018,20,49.47,20.98
09.05.2018,21,48.89,21.026999999999997
09.05.2018,22,44.6,22.136
09.05.2018,23,40.52,22.212
10.05.2018,0,37.62,22.75
10.05.2018,1,26.78,23.104
10.05.2018,2,23.02,22.829
10.05.2018,3,18.51,19.898
10.05.2018,4,16.79,17.029
10.05.2018,5,17.31,15.357000000000001
10.05.2018,6,18.04,17.275
10.05.2018,7,13.12,22.026
10.05.2018,8,18.45,26.500999999999998
10.05.2018,9,20.01,29.441999999999997
10.05.2018,10,20.59,30.179000000000002
10.05.2018,11,22.55,29.29
10.05.2018,12,24.55,27.773000000000003
10.05.2018,13,22.82,26.136999999999997
10.05.2018,14,18.68,24.660999999999998
10.05.2018,15,17.63,23.32
10.05.2018,16,19.24,21.525
10.05.2018,17,19.66,19.570999999999998
10.05.2018,18,29.84,16.317999999999998
10.05.2018,19,32.35,15.162
10.05.2018,20,31.87,15.625
10.05.2018,21,32.9,13.513
10.05.2018,22,42.93,11.312000000000001
10.05.2018,23,39.53,9.992
11.05.2018,0,37.56,9.166
11.05.2018,1,38.66,9.07
11.05.2018,2,31.14,9.511000000000001
11.05.2018,3,27.63,10.171
11.05.2018,4,26.2,9.607000000000001
11.05.2018,5,28.05,8.615
11.05.2018,6,33.21,6.58
11.05.2018,7,41.05,2.772
11.05.2018,8,43.09,0.413
11.05.2018,9,43.2,0.519
11.05.2018,10,40.49,0.7040000000000001
11.05.2018,11,42.0,0.9890000000000001
11.05.2018,12,41.77,1.262
11.05.2018,13,38.93,1.525
11.05.2018,14,37.44,1.91
11.05.2018,15,38.18,2.274
11.05.2018,16,41.3,2.3040000000000003
11.05.2018,17,49.0,2.324
11.05.2018,18,51.53,2.392
11.05.2018,19,54.68,1.765
11.05.2018,20,58.12,0.81
11.05.2018,21,55.38,0.828
11.05.2018,22,56.17,1.6280000000000001
11.05.2018,23,50.37,2.844
12.05.2018,0,39.96,4.148
12.05.2018,1,35.48,5.686
12.05.2018,2,30.26,7.652
12.05.2018,3,27.04,9.94
12.05.2018,4,23.07,13.165999999999999
12.05.2018,5,26.13,16.973
12.05.2018,6,28.54,17.277
12.05.2018,7,36.14,14.795
12.05.2018,8,36.19,18.908
12.05.2018,9,35.79,24.184
12.05.2018,10,35.28,26.315
12.05.2018,11,34.85,26.881
12.05.2018,12,32.69,26.881999999999998
12.05.2018,13,30.35,26.434
12.05.2018,14,28.43,23.107
12.05.2018,15,28.07,16.429000000000002
12.05.2018,16,27.69,12.28
12.05.2018,17,26.09,14.794
12.05.2018,18,27.94,21.941
12.05.2018,19,31.99,28.963
12.05.2018,20,32.37,22.516
12.05.2018,21,30.13,19.202
12.05.2018,22,34.28,21.123
12.05.2018,23,33.29,19.526
13.05.2018,0,30.66,19.259
13.05.2018,1,21.03,19.425
13.05.2018,2,17.06,19.632
13.05.2018,3,14.92,18.597
13.05.2018,4,10.97,17.012
13.05.2018,5,9.17,17.277
13.05.2018,6,7.82,19.396
13.05.2018,7,14.84,24.183000000000003
13.05.2018,8,14.9,30.119
13.05.2018,9,13.98,34.78
13.05.2018,10,13.2,37.394
13.05.2018,11,14.7,39.47
13.05.2018,12,15.39,42.31100000000001
13.05.2018,13,15.76,45.387
13.05.2018,14,7.42,47.309
13.05.2018,15,7.24,47.245
13.05.2018,16,7.34,44.25
13.05.2018,17,12.51,37.568000000000005
13.05.2018,18,17.48,32.275999999999996
13.05.2018,19,25.83,31.371
13.05.2018,20,29.39,31.217
13.05.2018,21,30.66,28.999000000000002
13.05.2018,22,32.88,26.693
13.05.2018,23,26.82,26.169
14.05.2018,0,25.41,27.773000000000003
14.05.2018,1,20.23,30.263
14.05.2018,2,17.15,31.372
14.05.2018,3,14.87,32.269
14.05.2018,4,12.12,33.003
14.05.2018,5,14.25,31.572
14.05.2018,6,23.68,33.614000000000004
14.05.2018,7,54.06,35.148
14.05.2018,8,58.01,37.108000000000004
14.05.2018,9,55.83,40.934
14.05.2018,10,50.79,45.618
14.05.2018,11,43.6,49.938
14.05.2018,12,39.67,48.445
14.05.2018,13,33.0,44.456
14.05.2018,14,30.36,40.719
14.05.2018,15,29.86,37.422
14.05.2018,16,29.84,31.570999999999998
14.05.2018,17,29.3,24.548000000000002
14.05.2018,18,30.15,20.897
14.05.2018,19,42.11,24.784000000000002
14.05.2018,20,37.04,25.059
14.05.2018,21,33.24,24.368000000000002
14.05.2018,22,39.6,25.379
14.05.2018,23,35.06,25.122
15.05.2018,0,32.68,26.166
15.05.2018,1,30.41,27.489
15.05.2018,2,29.01,29.098000000000003
15.05.2018,3,28.02,31.095
15.05.2018,4,30.01,32.275999999999996
15.05.2018,5,32.58,32.431
15.05.2018,6,41.01,33.185
15.05.2018,7,54.6,33.405
15.05.2018,8,58.6,32.519
15.05.2018,9,57.01,31.725
15.05.2018,10,51.2,30.680999999999997
15.05.2018,11,48.9,30.070999999999998
15.05.2018,12,41.67,29.784000000000002
15.05.2018,13,41.71,30.674
15.05.2018,14,41.07,32.22
15.05.2018,15,40.5,33.147
15.05.2018,16,40.72,33.042
15.05.2018,17,42.37,30.180999999999997
15.05.2018,18,47.9,25.739
15.05.2018,19,50.0,24.845
15.05.2018,20,49.96,25.845
15.05.2018,21,47.08,24.552
15.05.2018,22,52.26,23.75
15.05.2018,23,43.91,23.372
16.05.2018,0,40.36,23.074
16.05.2018,1,37.53,22.131999999999998
16.05.2018,2,33.98,21.201
16.05.2018,3,32.6,20.566
16.05.2018,4,24.65,18.692
16.05.2018,5,24.36,16.587
16.05.2018,6,27.95,13.857000000000001
16.05.2018,7,48.95,12.92
16.05.2018,8,57.67,13.787
16.05.2018,9,57.12,13.925
16.05.2018,10,50.97,13.834000000000001
16.05.2018,11,48.36,14.27
16.05.2018,12,43.43,15.404000000000002
16.05.2018,13,40.5,17.33
16.05.2018,14,37.06,19.58
16.05.2018,15,33.04,21.105
16.05.2018,16,34.61,21.236
16.05.2018,17,24.46,19.014
16.05.2018,18,29.45,14.394
16.05.2018,19,40.58,14.199000000000002
16.05.2018,20,30.18,15.536
16.05.2018,21,26.57,13.367
16.05.2018,22,36.14,11.262
16.05.2018,23,33.08,9.737
17.05.2018,0,30.46,8.696
17.05.2018,1,27.03,8.156
17.05.2018,2,22.25,7.506
17.05.2018,3,19.45,7.336
17.05.2018,4,15.93,6.78
17.05.2018,5,19.79,6.225
17.05.2018,6,22.85,5.345
17.05.2018,7,42.44,5.947
17.05.2018,8,47.29,8.584
17.05.2018,9,45.12,9.737
17.05.2018,10,42.13,8.375
17.05.2018,11,41.82,6.468999999999999
17.05.2018,12,37.39,5.306
17.05.2018,13,35.73,5.0569999999999995
17.05.2018,14,32.02,5.109
17.05.2018,15,31.8,5.522
17.05.2018,16,29.87,5.9479999999999995
17.05.2018,17,33.54,6.242999999999999
17.05.2018,18,41.02,6.246
17.05.2018,19,44.51,6.553999999999999
17.05.2018,20,43.01,8.232999999999999
17.05.2018,21,38.06,9.74
17.05.2018,22,42.11,11.339
17.05.2018,23,36.69,12.804
18.05.2018,0,31.79,13.654000000000002
18.05.2018,1,28.78,13.479000000000001
18.05.2018,2,27.39,14.133
18.05.2018,3,24.42,14.895999999999999
18.05.2018,4,21.93,13.373
18.05.2018,5,27.37,11.218
18.05.2018,6,36.28,8.717
18.05.2018,7,48.48,5.66
18.05.2018,8,54.11,4.599
18.05.2018,9,59.35,2.44
18.05.2018,10,56.03,2.2030000000000003
18.05.2018,11,49.25,1.9980000000000002
18.05.2018,12,43.2,1.756
18.05.2018,13,38.84,1.521
18.05.2018,14,38.09,1.381
18.05.2018,15,34.38,1.162
18.05.2018,16,30.29,0.997
18.05.2018,17,33.39,1.002
18.05.2018,18,37.85,1.192
18.05.2018,19,41.23,1.376
18.05.2018,20,37.96,1.732
18.05.2018,21,36.48,2.498
18.05.2018,22,47.07,3.583
18.05.2018,23,46.68,4.849
19.05.2018,0,44.37,5.531000000000001
19.05.2018,1,36.75,5.572
19.05.2018,2,22.24,5.405
19.05.2018,3,13.84,5.022
19.05.2018,4,11.97,4.663
19.05.2018,5,14.68,4.33
19.05.2018,6,14.46,3.3819999999999997
19.05.2018,7,13.46,1.304
19.05.2018,8,22.6,0.48
19.05.2018,9,23.8,0.415
19.05.2018,10,20.52,0.45299999999999996
19.05.2018,11,19.29,0.485
19.05.2018,12,22.62,0.524
19.05.2018,13,22.35,0.647
19.05.2018,14,20.77,0.8909999999999999
19.05.2018,15,18.94,1.247
19.05.2018,16,12.89,1.675
19.05.2018,17,16.13,2.222
19.05.2018,18,21.46,2.7510000000000003
19.05.2018,19,23.45,3.035
19.05.2018,20,20.94,3.2889999999999997
19.05.2018,21,30.47,3.677
19.05.2018,22,40.0,4.806
19.05.2018,23,35.21,6.654
20.05.2018,0,33.72,8.306000000000001
20.05.2018,1,24.84,9.408
20.05.2018,2,22.7,9.915
20.05.2018,3,9.75,9.772
20.05.2018,4,6.11,8.035
20.05.2018,5,3.34,6.129
20.05.2018,6,2.96,4.045
20.05.2018,7,5.44,1.618
20.05.2018,8,8.35,0.51
20.05.2018,9,9.44,0.414
20.05.2018,10,9.42,0.5660000000000001
20.05.2018,11,13.88,0.602
20.05.2018,12,16.58,0.478
20.05.2018,13,9.31,0.35100000000000003
20.05.2018,14,0.0,0.264
20.05.2018,15,-4.9,0.233
20.05.2018,16,1.0,0.204
20.05.2018,17,3.18,0.20199999999999999
20.05.2018,18,16.47,0.312
20.05.2018,19,23.02,0.7240000000000001
20.05.2018,20,23.86,1.6580000000000001
20.05.2018,21,22.37,2.937
20.05.2018,22,32.31,4.186
20.05.2018,23,27.46,4.869
21.05.2018,0,16.48,4.849
21.05.2018,1,10.15,4.8
21.05.2018,2,5.87,5.205
21.05.2018,3,2.29,5.921
21.05.2018,4,0.48,6.817
21.05.2018,5,1.55,7.725
21.05.2018,6,5.02,7.502999999999999
21.05.2018,7,7.51,4.251
21.05.2018,8,11.04,4.782
21.05.2018,9,14.05,6.16
21.05.2018,10,6.78,6.095
21.05.2018,11,5.57,5.285
21.05.2018,12,5.19,4.5489999999999995
21.05.2018,13,2.34,3.971
21.05.2018,14,1.72,3.668
21.05.2018,15,4.47,3.61
21.05.2018,16,5.13,3.892
21.05.2018,17,12.34,4.236000000000001
21.05.2018,18,24.74,4.33
21.05.2018,19,28.51,4.81
21.05.2018,20,23.83,5.593
21.05.2018,21,25.67,5.737
21.05.2018,22,34.05,5.0569999999999995
21.05.2018,23,28.78,3.872
22.05.2018,0,37.59,2.7260000000000004
22.05.2018,1,33.92,1.5430000000000001
22.05.2018,2,31.18,0.63
22.05.2018,3,25.94,0.637
22.05.2018,4,20.28,0.9940000000000001
22.05.2018,5,32.1,1.147
22.05.2018,6,47.06,0.8079999999999999
22.05.2018,7,54.8,0.389
22.05.2018,8,59.37,0.88
22.05.2018,9,56.57,1.5119999999999998
22.05.2018,10,50.2,1.696
22.05.2018,11,49.05,1.405
22.05.2018,12,48.37,1.082
22.05.2018,13,51.62,1.0590000000000002
22.05.2018,14,49.47,1.607
22.05.2018,15,52.21,2.478
22.05.2018,16,52.86,3.7460000000000004
22.05.2018,17,56.29,5.3389999999999995
22.05.2018,18,57.05,5.256
22.05.2018,19,59.66,5.075
22.05.2018,20,50.7,5.455
22.05.2018,21,45.37,5.215
22.05.2018,22,48.01,4.314
22.05.2018,23,43.11,3.162
23.05.2018,0,39.2,2.278
23.05.2018,1,37.07,1.631
23.05.2018,2,32.95,1.246
23.05.2018,3,34.28,1.178
23.05.2018,4,23.79,1.286
23.05.2018,5,36.24,1.22
23.05.2018,6,39.78,0.917
23.05.2018,7,56.35,0.679
23.05.2018,8,65.99,2.096
23.05.2018,9,62.18,2.602
23.05.2018,10,54.63,2.638
23.05.2018,11,48.13,2.16
23.05.2018,12,45.41,1.676
23.05.2018,13,45.69,1.538
23.05.2018,14,42.77,1.4669999999999999
23.05.2018,15,41.29,1.37
23.05.2018,16,40.35,1.048
23.05.2018,17,40.4,0.594
23.05.2018,18,48.43,0.264
23.05.2018,19,49.29,0.184
23.05.2018,20,40.54,0.777
23.05.2018,21,45.87,2.733
23.05.2018,22,45.85,4.8069999999999995
23.05.2018,23,39.75,6.15
24.05.2018,0,37.76,7.237
24.05.2018,1,34.39,7.909
24.05.2018,2,32.92,8.571
24.05.2018,3,25.28,9.408999999999999
24.05.2018,4,23.66,10.738
24.05.2018,5,25.78,11.865
24.05.2018,6,34.88,10.362
24.05.2018,7,46.51,7.02
24.05.2018,8,50.0,6.6770000000000005
24.05.2018,9,51.06,6.4510000000000005
24.05.2018,10,50.63,5.611000000000001
24.05.2018,11,48.31,4.886
24.05.2018,12,44.29,4.709
24.05.2018,13,43.63,4.9430000000000005
24.05.2018,14,42.47,5.3660000000000005
24.05.2018,15,42.27,5.529
24.05.2018,16,42.2,4.832
24.05.2018,17,49.47,3.8160000000000003
24.05.2018,18,49.16,2.9610000000000003
24.05.2018,19,53.77,3.228
24.05.2018,20,48.34,4.456
24.05.2018,21,42.81,5.462999999999999
24.05.2018,22,47.6,5.917000000000001
24.05.2018,23,43.58,6.731
25.05.2018,0,41.37,8.217
25.05.2018,1,38.47,9.77
25.05.2018,2,33.4,11.183
25.05.2018,3,31.57,12.593
25.05.2018,4,29.22,13.925999999999998
25.05.2018,5,31.37,14.587
25.05.2018,6,43.4,12.104000000000001
25.05.2018,7,47.37,8.818999999999999
25.05.2018,8,53.68,11.899000000000001
25.05.2018,9,48.64,17.02
25.05.2018,10,49.5,23.105999999999998
25.05.2018,11,53.05,23.739
25.05.2018,12,43.8,18.305
25.05.2018,13,44.3,14.504000000000001
25.05.2018,14,41.26,15.116
25.05.2018,15,42.18,16.192999999999998
25.05.2018,16,43.69,16.367
25.05.2018,17,47.2,16.737000000000002
25.05.2018,18,42.95,17.277
25.05.2018,19,51.22,20.756999999999998
25.05.2018,20,37.67,23.253
25.05.2018,21,38.23,24.55
25.05.2018,22,44.63,26.215
25.05.2018,23,48.5,29.293000000000003
26.05.2018,0,41.46,33.185
26.05.2018,1,31.51,36.463
26.05.2018,2,31.04,39.427
26.05.2018,3,27.29,41.925
26.05.2018,4,27.18,42.68
26.05.2018,5,26.36,42.369
26.05.2018,6,25.35,38.543
26.05.2018,7,29.93,36.153
26.05.2018,8,33.26,44.85
26.05.2018,9,33.44,53.143
26.05.2018,10,32.74,56.115
26.05.2018,11,33.02,57.277
26.05.2018,12,33.93,57.247
26.05.2018,13,30.59,55.757
26.05.2018,14,29.94,49.602
26.05.2018,15,29.06,42.815
26.05.2018,16,30.41,41.656000000000006
26.05.2018,17,32.03,42.034
26.05.2018,18,38.55,40.135
26.05.2018,19,44.53,39.47
26.05.2018,20,40.37,38.594
26.05.2018,21,40.68,37.78
26.05.2018,22,45.48,37.436
26.05.2018,23,40.41,35.946
27.05.2018,0,39.94,36.521
27.05.2018,1,34.15,35.42
27.05.2018,2,31.66,32.21
27.05.2018,3,31.06,28.802
27.05.2018,4,27.81,28.9
27.05.2018,5,27.54,31.188000000000002
27.05.2018,6,25.04,29.099
27.05.2018,7,23.57,19.824
27.05.2018,8,27.09,14.494000000000002
27.05.2018,9,29.01,22.747
27.05.2018,10,26.22,25.143
27.05.2018,11,26.37,24.752
27.05.2018,12,30.5,23.3
27.05.2018,13,26.24,20.526999999999997
27.05.2018,14,23.79,20.928
27.05.2018,15,26.21,23.104
27.05.2018,16,27.56,19.999000000000002
27.05.2018,17,32.0,12.668
27.05.2018,18,44.97,6.926
27.05.2018,19,46.07,4.282
27.05.2018,20,46.07,4.572
27.05.2018,21,44.52,6.928999999999999
27.05.2018,22,59.2,10.277000000000001
27.05.2018,23,53.69,12.68
28.05.2018,0,38.95,12.919
28.05.2018,1,29.36,11.513
28.05.2018,2,33.0,12.232999999999999
28.05.2018,3,25.11,14.759
28.05.2018,4,22.87,14.132
28.05.2018,5,24.55,12.852
28.05.2018,6,33.49,9.98
28.05.2018,7,62.77,6.6
28.05.2018,8,54.49,9.919
28.05.2018,9,62.62,13.925999999999998
28.05.2018,10,58.74,15.564
28.05.2018,11,59.5,16.311
28.05.2018,12,57.0,15.550999999999998
28.05.2018,13,55.84,17.660999999999998
28.05.2018,14,55.87,20.589000000000002
28.05.2018,15,55.01,21.291
28.05.2018,16,56.66,19.36
28.05.2018,17,52.01,17.243
28.05.2018,18,61.55,15.948
28.05.2018,19,64.21,17.586
28.05.2018,20,49.08,21.999000000000002
28.05.2018,21,49.08,23.975
28.05.2018,22,52.81,24.142
28.05.2018,23,42.73,23.554000000000002
29.05.2018,0,36.25,23.738000000000003
29.05.2018,1,33.9,23.103
29.05.2018,2,29.49,22.748
29.05.2018,3,29.47,22.17
29.05.2018,4,21.07,20.956999999999997
29.05.2018,5,33.43,19.291
29.05.2018,6,39.37,16.116
29.05.2018,7,52.69,16.285
29.05.2018,8,58.15,18.339000000000002
29.05.2018,9,63.31,18.629
29.05.2018,10,61.45,17.471
29.05.2018,11,57.03,16.739
29.05.2018,12,49.94,16.16
29.05.2018,13,49.49,15.043
29.05.2018,14,46.85,13.387
29.05.2018,15,46.89,12.005999999999998
29.05.2018,16,48.73,10.517999999999999
29.05.2018,17,53.59,8.771
29.05.2018,18,55.41,7.246
29.05.2018,19,55.67,6.159
29.05.2018,20,56.44,7.5760000000000005
29.05.2018,21,51.17,9.301
29.05.2018,22,53.72,9.985
29.05.2018,23,43.7,10.085
30.05.2018,0,37.88,10.738
30.05.2018,1,30.52,11.739
30.05.2018,2,30.41,12.706
30.05.2018,3,25.4,13.388
30.05.2018,4,25.02,14.527999999999999
30.05.2018,5,25.67,15.232000000000001
30.05.2018,6,30.06,11.707
30.05.2018,7,51.7,9.346
30.05.2018,8,56.0,11.338
30.05.2018,9,51.37,11.481
30.05.2018,10,59.88,11.952
30.05.2018,11,58.21,12.21
30.05.2018,12,56.22,12.077
30.05.2018,13,56.53,11.552999999999999
30.05.2018,14,55.19,10.907
30.05.2018,15,55.2,10.097999999999999
30.05.2018,16,56.55,9.988999999999999
30.05.2018,17,63.37,9.32
30.05.2018,18,65.15,7.107
30.05.2018,19,61.93,5.644
30.05.2018,20,47.57,5.0889999999999995
30.05.2018,21,42.06,4.706
30.05.2018,22,57.14,4.363
30.05.2018,23,51.72,4.303
31.05.2018,0,42.88,4.56
31.05.2018,1,38.71,4.583
31.05.2018,2,36.91,4.254
31.05.2018,3,26.36,4.705
31.05.2018,4,21.26,5.504
31.05.2018,5,27.42,5.428999999999999
31.05.2018,6,33.36,3.8760000000000003
31.05.2018,7,36.27,2.532
31.05.2018,8,50.2,2.218
31.05.2018,9,59.91,2.259
31.05.2018,10,57.51,2.405
31.05.2018,11,57.12,2.408
31.05.2018,12,53.89,2.355
31.05.2018,13,51.66,2.221
31.05.2018,14,52.85,2.289
31.05.2018,15,49.71,2.674
